subject,native_lang,context,mat_verb,wh,emb_verb,list,tense,response
11584,EN,MST,predict,who,select,goldenrod,finite,1
11500,EN,MST,predict,who,select,goldenrod,finite,1
12502,EN,MST,predict,who,select,goldenrod,finite,0
10198,EN,MST,predict,who,select,goldenrod,finite,0
12598,EN,MST,predict,who,select,goldenrod,finite,1
12109,EN,MST,predict,who,select,goldenrod,finite,1
12367,EN,MST,predict,who,select,goldenrod,finite,1
12262,EN,MST,predict,who,select,goldenrod,finite,1
10999,EN,MST,predict,who,select,goldenrod,finite,1
11467,EN,MST,predict,who,select,goldenrod,finite,1
12754,EN,MST,predict,who,select,goldenrod,finite,1
12715,EN,MST,predict,who,select,goldenrod,finite,0
12265,EN,MST,predict,who,select,goldenrod,finite,1
12037,EN,MST,predict,who,select,goldenrod,finite,1
12622,EN,MST,predict,who,select,goldenrod,finite,0
11287,EN,MST,predict,who,select,goldenrod,finite,1
12199,EN,MST,predict,who,select,goldenrod,finite,1
11191,EN,MST,predict,who,select,goldenrod,finite,1
11149,EN,MST,predict,who,select,goldenrod,finite,1
12190,EN,MST,predict,who,select,goldenrod,finite,1
12526,EN,MST,predict,who,select,goldenrod,finite,1
11992,EN,MST,predict,who,select,goldenrod,finite,1
11335,EN,MST,predict,who,select,goldenrod,finite,1
12358,EN,MST,predict,who,select,goldenrod,finite,0
10831,EN,MST,predict,who,select,goldenrod,finite,0
12649,EN,MST,predict,who,select,goldenrod,finite,1
12805,EN,MST,predict,who,select,goldenrod,finite,1
12514,EN,MST,predict,who,select,goldenrod,finite,0
12592,EN,MST,predict,who,select,goldenrod,finite,1
12499,EN,MST,predict,who,select,goldenrod,finite,0
11026,EN,MAT,predict,where,locate,goldenrod,finite,1
10015,EN,MAT,predict,where,locate,goldenrod,finite,1
11584,EN,MAT,predict,where,locate,goldenrod,finite,1
11500,EN,MAT,predict,where,locate,goldenrod,finite,1
12502,EN,MAT,predict,where,locate,goldenrod,finite,1
10198,EN,MAT,predict,where,locate,goldenrod,finite,1
12598,EN,MAT,predict,where,locate,goldenrod,finite,1
12109,EN,MAT,predict,where,locate,goldenrod,finite,1
12367,EN,MAT,predict,where,locate,goldenrod,finite,1
12262,EN,MAT,predict,where,locate,goldenrod,finite,1
10999,EN,MAT,predict,where,locate,goldenrod,finite,0
11467,EN,MAT,predict,where,locate,goldenrod,finite,1
12754,EN,MAT,predict,where,locate,goldenrod,finite,1
12715,EN,MAT,predict,where,locate,goldenrod,finite,1
12265,EN,MAT,predict,where,locate,goldenrod,finite,1
12037,EN,MAT,predict,where,locate,goldenrod,finite,1
12622,EN,MAT,predict,where,locate,goldenrod,finite,1
11287,EN,MAT,predict,where,locate,goldenrod,finite,1
12199,EN,MAT,predict,where,locate,goldenrod,finite,1
11191,EN,MAT,predict,where,locate,goldenrod,finite,1
11149,EN,MAT,predict,where,locate,goldenrod,finite,1
12190,EN,MAT,predict,where,locate,goldenrod,finite,1
12526,EN,MAT,predict,where,locate,goldenrod,finite,1
11992,EN,MAT,predict,where,locate,goldenrod,finite,1
11335,EN,MAT,predict,where,locate,goldenrod,finite,1
12358,EN,MAT,predict,where,locate,goldenrod,finite,1
10831,EN,MAT,predict,where,locate,goldenrod,finite,1
12649,EN,MAT,predict,where,locate,goldenrod,finite,1
12805,EN,MAT,predict,where,locate,goldenrod,finite,1
12514,EN,MAT,predict,where,locate,goldenrod,finite,1
12592,EN,MAT,predict,where,locate,goldenrod,finite,1
12499,EN,MAT,predict,where,locate,goldenrod,finite,1
11026,EN,MAT,predict,where,display,goldenrod,finite,1
10015,EN,MAT,predict,where,display,goldenrod,finite,1
11584,EN,MAT,predict,where,display,goldenrod,finite,1
11500,EN,MAT,predict,where,display,goldenrod,finite,1
12502,EN,MAT,predict,where,display,goldenrod,finite,1
10198,EN,MAT,predict,where,display,goldenrod,finite,1
12598,EN,MAT,predict,where,display,goldenrod,finite,1
12109,EN,MAT,predict,where,display,goldenrod,finite,1
12367,EN,MAT,predict,where,display,goldenrod,finite,1
12262,EN,MAT,predict,where,display,goldenrod,finite,1
10999,EN,MAT,predict,where,display,goldenrod,finite,1
11467,EN,MAT,predict,where,display,goldenrod,finite,1
12754,EN,MAT,predict,where,display,goldenrod,finite,1
12715,EN,MAT,predict,where,display,goldenrod,finite,1
12265,EN,MAT,predict,where,display,goldenrod,finite,1
12037,EN,MAT,predict,where,display,goldenrod,finite,0
12622,EN,MAT,predict,where,display,goldenrod,finite,1
11287,EN,MAT,predict,where,display,goldenrod,finite,1
12199,EN,MAT,predict,where,display,goldenrod,finite,1
11191,EN,MAT,predict,where,display,goldenrod,finite,1
11149,EN,MAT,predict,where,display,goldenrod,finite,1
12190,EN,MAT,predict,where,display,goldenrod,finite,1
12526,EN,MAT,predict,where,display,goldenrod,finite,1
11992,EN,MAT,predict,where,display,goldenrod,finite,1
11335,EN,MAT,predict,where,display,goldenrod,finite,1
12358,EN,MAT,predict,where,display,goldenrod,finite,1
10831,EN,MAT,predict,where,display,goldenrod,finite,1
12649,EN,MAT,predict,where,display,goldenrod,finite,1
12805,EN,MAT,predict,where,display,goldenrod,finite,1
12514,EN,MAT,predict,where,display,goldenrod,finite,1
12592,EN,MAT,predict,where,display,goldenrod,finite,1
12499,EN,MAT,predict,where,display,goldenrod,finite,1
11026,EN,MAT,predict,who,ask,goldenrod,finite,1
10015,EN,MAT,predict,who,ask,goldenrod,finite,1
11584,EN,MAT,predict,who,ask,goldenrod,finite,1
11500,EN,MAT,predict,who,ask,goldenrod,finite,1
12502,EN,MAT,predict,who,ask,goldenrod,finite,1
10198,EN,MAT,predict,who,ask,goldenrod,finite,1
12598,EN,MAT,predict,who,ask,goldenrod,finite,1
12109,EN,MAT,predict,who,ask,goldenrod,finite,1
12367,EN,MAT,predict,who,ask,goldenrod,finite,1
12262,EN,MAT,predict,who,ask,goldenrod,finite,1
10999,EN,MAT,predict,who,ask,goldenrod,finite,1
11467,EN,MAT,predict,who,ask,goldenrod,finite,1
12754,EN,MAT,predict,who,ask,goldenrod,finite,1
12715,EN,MAT,predict,who,ask,goldenrod,finite,1
12265,EN,MAT,predict,who,ask,goldenrod,finite,1
12037,EN,MAT,predict,who,ask,goldenrod,finite,1
12622,EN,MAT,predict,who,ask,goldenrod,finite,1
11287,EN,MAT,predict,who,ask,goldenrod,finite,1
12199,EN,MAT,predict,who,ask,goldenrod,finite,1
11191,EN,MAT,predict,who,ask,goldenrod,finite,1
11149,EN,MAT,predict,who,ask,goldenrod,finite,1
12190,EN,MAT,predict,who,ask,goldenrod,finite,1
12526,EN,MAT,predict,who,ask,goldenrod,finite,0
11992,EN,MAT,predict,who,ask,goldenrod,finite,1
11335,EN,MAT,predict,who,ask,goldenrod,finite,1
12358,EN,MAT,predict,who,ask,goldenrod,finite,1
10831,EN,MAT,predict,who,ask,goldenrod,finite,1
12649,EN,MAT,predict,who,ask,goldenrod,finite,1
12805,EN,MAT,predict,who,ask,goldenrod,finite,1
12514,EN,MAT,predict,who,ask,goldenrod,finite,1
12592,EN,MAT,predict,who,ask,goldenrod,finite,1
12499,EN,MAT,predict,who,ask,goldenrod,finite,1
11026,EN,MAT,predict,who,contact,goldenrod,finite,1
10015,EN,MAT,predict,who,contact,goldenrod,finite,1
11584,EN,MAT,predict,who,contact,goldenrod,finite,1
11500,EN,MAT,predict,who,contact,goldenrod,finite,1
12502,EN,MAT,predict,who,contact,goldenrod,finite,1
10198,EN,MAT,predict,who,contact,goldenrod,finite,1
12598,EN,MAT,predict,who,contact,goldenrod,finite,1
12109,EN,MAT,predict,who,contact,goldenrod,finite,1
12367,EN,MAT,predict,who,contact,goldenrod,finite,0
12262,EN,MAT,predict,who,contact,goldenrod,finite,1
10999,EN,MAT,predict,who,contact,goldenrod,finite,1
11467,EN,MAT,predict,who,contact,goldenrod,finite,1
12754,EN,MAT,predict,who,contact,goldenrod,finite,1
12715,EN,MAT,predict,who,contact,goldenrod,finite,1
12265,EN,MAT,predict,who,contact,goldenrod,finite,1
12037,EN,MAT,predict,who,contact,goldenrod,finite,1
12622,EN,MAT,predict,who,contact,goldenrod,finite,0
11287,EN,MAT,predict,who,contact,goldenrod,finite,1
12199,EN,MAT,predict,who,contact,goldenrod,finite,1
11191,EN,MAT,predict,who,contact,goldenrod,finite,1
11149,EN,MAT,predict,who,contact,goldenrod,finite,1
12190,EN,MAT,predict,who,contact,goldenrod,finite,0
12526,EN,MAT,predict,who,contact,goldenrod,finite,1
11992,EN,MAT,predict,who,contact,goldenrod,finite,1
11335,EN,MAT,predict,who,contact,goldenrod,finite,1
12358,EN,MAT,predict,who,contact,goldenrod,finite,1
10831,EN,MAT,predict,who,contact,goldenrod,finite,1
12649,EN,MAT,predict,who,contact,goldenrod,finite,1
12805,EN,MAT,predict,who,contact,goldenrod,finite,1
12514,EN,MAT,predict,who,contact,goldenrod,finite,1
12592,EN,MAT,predict,who,contact,goldenrod,finite,1
12499,EN,MAT,predict,who,contact,goldenrod,finite,1
11026,EN,MST,know,where,locate,goldenrod,finite,1
10015,EN,MST,know,where,locate,goldenrod,finite,0
11584,EN,MST,know,where,locate,goldenrod,finite,1
11500,EN,MST,know,where,locate,goldenrod,finite,0
12502,EN,MST,know,where,locate,goldenrod,finite,0
10198,EN,MST,know,where,locate,goldenrod,finite,0
12598,EN,MST,know,where,locate,goldenrod,finite,1
12109,EN,MST,know,where,locate,goldenrod,finite,1
12367,EN,MST,know,where,locate,goldenrod,finite,0
12262,EN,MST,know,where,locate,goldenrod,finite,0
10999,EN,MST,know,where,locate,goldenrod,finite,0
11467,EN,MST,know,where,locate,goldenrod,finite,0
12754,EN,MST,know,where,locate,goldenrod,finite,1
12715,EN,MST,know,where,locate,goldenrod,finite,0
12265,EN,MST,know,where,locate,goldenrod,finite,1
12037,EN,MST,know,where,locate,goldenrod,finite,0
12622,EN,MST,know,where,locate,goldenrod,finite,0
11287,EN,MST,know,where,locate,goldenrod,finite,0
12199,EN,MST,know,where,locate,goldenrod,finite,1
11191,EN,MST,know,where,locate,goldenrod,finite,1
11149,EN,MST,know,where,locate,goldenrod,finite,1
12190,EN,MST,know,where,locate,goldenrod,finite,0
12526,EN,MST,know,where,locate,goldenrod,finite,1
11992,EN,MST,know,where,locate,goldenrod,finite,1
11335,EN,MST,know,where,locate,goldenrod,finite,1
12358,EN,MST,know,where,locate,goldenrod,finite,1
10831,EN,MST,know,where,locate,goldenrod,finite,1
12649,EN,MST,know,where,locate,goldenrod,finite,0
12805,EN,MST,know,where,locate,goldenrod,finite,1
12514,EN,MST,know,where,locate,goldenrod,finite,0
12592,EN,MST,know,where,locate,goldenrod,finite,0
12499,EN,MST,know,where,locate,goldenrod,finite,1
11026,EN,MST,know,where,display,goldenrod,finite,0
10015,EN,MST,know,where,display,goldenrod,finite,0
11584,EN,MST,know,where,display,goldenrod,finite,1
11500,EN,MST,know,where,display,goldenrod,finite,0
12502,EN,MST,know,where,display,goldenrod,finite,0
10198,EN,MST,know,where,display,goldenrod,finite,0
12598,EN,MST,know,where,display,goldenrod,finite,1
12109,EN,MST,know,where,display,goldenrod,finite,NA
12367,EN,MST,know,where,display,goldenrod,finite,1
12262,EN,MST,know,where,display,goldenrod,finite,0
10999,EN,MST,know,where,display,goldenrod,finite,1
11467,EN,MST,know,where,display,goldenrod,finite,1
12754,EN,MST,know,where,display,goldenrod,finite,1
12715,EN,MST,know,where,display,goldenrod,finite,0
12265,EN,MST,know,where,display,goldenrod,finite,1
12037,EN,MST,know,where,display,goldenrod,finite,1
12622,EN,MST,know,where,display,goldenrod,finite,0
11287,EN,MST,know,where,display,goldenrod,finite,0
12199,EN,MST,know,where,display,goldenrod,finite,0
11191,EN,MST,know,where,display,goldenrod,finite,1
11149,EN,MST,know,where,display,goldenrod,finite,1
12190,EN,MST,know,where,display,goldenrod,finite,0
12526,EN,MST,know,where,display,goldenrod,finite,1
11992,EN,MST,know,where,display,goldenrod,finite,1
11335,EN,MST,know,where,display,goldenrod,finite,1
12358,EN,MST,know,where,display,goldenrod,finite,1
10831,EN,MST,know,where,display,goldenrod,finite,1
12649,EN,MST,know,where,display,goldenrod,finite,1
12805,EN,MST,know,where,display,goldenrod,finite,0
12514,EN,MST,know,where,display,goldenrod,finite,0
12592,EN,MST,know,where,display,goldenrod,finite,0
12499,EN,MST,know,where,display,goldenrod,finite,1
11026,EN,MST,know,who,ask,goldenrod,finite,0
10015,EN,MST,know,who,ask,goldenrod,finite,0
11584,EN,MST,know,who,ask,goldenrod,finite,0
11500,EN,MST,know,who,ask,goldenrod,finite,1
12502,EN,MST,know,who,ask,goldenrod,finite,0
10198,EN,MST,know,who,ask,goldenrod,finite,0
12598,EN,MST,know,who,ask,goldenrod,finite,1
12109,EN,MST,know,who,ask,goldenrod,finite,1
12367,EN,MST,know,who,ask,goldenrod,finite,1
12262,EN,MST,know,who,ask,goldenrod,finite,0
10999,EN,MST,know,who,ask,goldenrod,finite,0
11467,EN,MST,know,who,ask,goldenrod,finite,1
12754,EN,MST,know,who,ask,goldenrod,finite,1
12715,EN,MST,know,who,ask,goldenrod,finite,0
12265,EN,MST,know,who,ask,goldenrod,finite,1
12037,EN,MST,know,who,ask,goldenrod,finite,1
12622,EN,MST,know,who,ask,goldenrod,finite,0
11287,EN,MST,know,who,ask,goldenrod,finite,0
12199,EN,MST,know,who,ask,goldenrod,finite,1
11191,EN,MST,know,who,ask,goldenrod,finite,1
11149,EN,MST,know,who,ask,goldenrod,finite,1
12190,EN,MST,know,who,ask,goldenrod,finite,0
12526,EN,MST,know,who,ask,goldenrod,finite,1
11992,EN,MST,know,who,ask,goldenrod,finite,1
11335,EN,MST,know,who,ask,goldenrod,finite,1
12358,EN,MST,know,who,ask,goldenrod,finite,0
10831,EN,MST,know,who,ask,goldenrod,finite,1
12649,EN,MST,know,who,ask,goldenrod,finite,0
12805,EN,MST,know,who,ask,goldenrod,finite,1
12514,EN,MST,know,who,ask,goldenrod,finite,0
12592,EN,MST,know,who,ask,goldenrod,finite,0
12499,EN,MST,know,who,ask,goldenrod,finite,1
11026,EN,MST,know,who,contact,goldenrod,finite,0
10015,EN,MST,know,who,contact,goldenrod,finite,0
11584,EN,MST,know,who,contact,goldenrod,finite,1
11500,EN,MST,know,who,contact,goldenrod,finite,1
12502,EN,MST,know,who,contact,goldenrod,finite,1
10198,EN,MST,know,who,contact,goldenrod,finite,0
12598,EN,MST,know,who,contact,goldenrod,finite,1
12109,EN,MST,know,who,contact,goldenrod,finite,1
12367,EN,MST,know,who,contact,goldenrod,finite,0
12262,EN,MST,know,who,contact,goldenrod,finite,0
10999,EN,MST,know,who,contact,goldenrod,finite,0
11467,EN,MST,know,who,contact,goldenrod,finite,1
12754,EN,MST,know,who,contact,goldenrod,finite,1
12715,EN,MST,know,who,contact,goldenrod,finite,0
12265,EN,MST,know,who,contact,goldenrod,finite,1
12037,EN,MST,know,who,contact,goldenrod,finite,1
12622,EN,MST,know,who,contact,goldenrod,finite,0
11287,EN,MST,know,who,contact,goldenrod,finite,0
12199,EN,MST,know,who,contact,goldenrod,finite,1
11191,EN,MST,know,who,contact,goldenrod,finite,0
11149,EN,MST,know,who,contact,goldenrod,finite,1
12190,EN,MST,know,who,contact,goldenrod,finite,0
12526,EN,MST,know,who,contact,goldenrod,finite,0
11992,EN,MST,know,who,contact,goldenrod,finite,1
11335,EN,MST,know,who,contact,goldenrod,finite,1
12358,EN,MST,know,who,contact,goldenrod,finite,1
10831,EN,MST,know,who,contact,goldenrod,finite,0
12649,EN,MST,know,who,contact,goldenrod,finite,0
12805,EN,MST,know,who,contact,goldenrod,finite,1
12514,EN,MST,know,who,contact,goldenrod,finite,0
12592,EN,MST,know,who,contact,goldenrod,finite,0
12499,EN,MST,know,who,contact,goldenrod,finite,1
11026,EN,MAT,know,where,find,goldenrod,finite,1
10015,EN,MAT,know,where,find,goldenrod,finite,1
11584,EN,MAT,know,where,find,goldenrod,finite,1
11500,EN,MAT,know,where,find,goldenrod,finite,1
12502,EN,MAT,know,where,find,goldenrod,finite,1
10198,EN,MAT,know,where,find,goldenrod,finite,1
12598,EN,MAT,know,where,find,goldenrod,finite,1
12109,EN,MAT,know,where,find,goldenrod,finite,1
12367,EN,MAT,know,where,find,goldenrod,finite,1
12262,EN,MAT,know,where,find,goldenrod,finite,0
10999,EN,MAT,know,where,find,goldenrod,finite,1
11467,EN,MAT,know,where,find,goldenrod,finite,1
12754,EN,MAT,know,where,find,goldenrod,finite,1
12715,EN,MAT,know,where,find,goldenrod,finite,1
12265,EN,MAT,know,where,find,goldenrod,finite,1
12037,EN,MAT,know,where,find,goldenrod,finite,1
12622,EN,MAT,know,where,find,goldenrod,finite,1
11287,EN,MAT,know,where,find,goldenrod,finite,0
12199,EN,MAT,know,where,find,goldenrod,finite,1
11191,EN,MAT,know,where,find,goldenrod,finite,1
11149,EN,MAT,know,where,find,goldenrod,finite,1
12190,EN,MAT,know,where,find,goldenrod,finite,1
12526,EN,MAT,know,where,find,goldenrod,finite,1
11992,EN,MAT,know,where,find,goldenrod,finite,1
11335,EN,MAT,know,where,find,goldenrod,finite,1
12358,EN,MAT,know,where,find,goldenrod,finite,1
10831,EN,MAT,know,where,find,goldenrod,finite,1
12649,EN,MAT,know,where,find,goldenrod,finite,1
12805,EN,MAT,know,where,find,goldenrod,finite,1
12514,EN,MAT,know,where,find,goldenrod,finite,1
12592,EN,MAT,know,where,find,goldenrod,finite,1
12499,EN,MAT,know,where,find,goldenrod,finite,1
11026,EN,MAT,know,where,hide,goldenrod,finite,0
10015,EN,MAT,know,where,hide,goldenrod,finite,1
11584,EN,MAT,know,where,hide,goldenrod,finite,1
11500,EN,MAT,know,where,hide,goldenrod,finite,1
12502,EN,MAT,know,where,hide,goldenrod,finite,1
10198,EN,MAT,know,where,hide,goldenrod,finite,1
12598,EN,MAT,know,where,hide,goldenrod,finite,1
12109,EN,MAT,know,where,hide,goldenrod,finite,1
12367,EN,MAT,know,where,hide,goldenrod,finite,0
12262,EN,MAT,know,where,hide,goldenrod,finite,1
10999,EN,MAT,know,where,hide,goldenrod,finite,1
11467,EN,MAT,know,where,hide,goldenrod,finite,1
12754,EN,MAT,know,where,hide,goldenrod,finite,0
12715,EN,MAT,know,where,hide,goldenrod,finite,1
12265,EN,MAT,know,where,hide,goldenrod,finite,1
12037,EN,MAT,know,where,hide,goldenrod,finite,1
12622,EN,MAT,know,where,hide,goldenrod,finite,1
11287,EN,MAT,know,where,hide,goldenrod,finite,0
12199,EN,MAT,know,where,hide,goldenrod,finite,1
11191,EN,MAT,know,where,hide,goldenrod,finite,1
11149,EN,MAT,know,where,hide,goldenrod,finite,1
12190,EN,MAT,know,where,hide,goldenrod,finite,1
12526,EN,MAT,know,where,hide,goldenrod,finite,1
11992,EN,MAT,know,where,hide,goldenrod,finite,1
11335,EN,MAT,know,where,hide,goldenrod,finite,1
12358,EN,MAT,know,where,hide,goldenrod,finite,1
10831,EN,MAT,know,where,hide,goldenrod,finite,1
12649,EN,MAT,know,where,hide,goldenrod,finite,1
12805,EN,MAT,know,where,hide,goldenrod,finite,1
12514,EN,MAT,know,where,hide,goldenrod,finite,1
12592,EN,MAT,know,where,hide,goldenrod,finite,1
12499,EN,MAT,know,where,hide,goldenrod,finite,1
11026,EN,MAT,know,who,recruit,goldenrod,finite,1
10015,EN,MAT,know,who,recruit,goldenrod,finite,1
11584,EN,MAT,know,who,recruit,goldenrod,finite,1
11500,EN,MAT,know,who,recruit,goldenrod,finite,1
12502,EN,MAT,know,who,recruit,goldenrod,finite,1
10198,EN,MAT,know,who,recruit,goldenrod,finite,1
12598,EN,MAT,know,who,recruit,goldenrod,finite,0
12109,EN,MAT,know,who,recruit,goldenrod,finite,1
12367,EN,MAT,know,who,recruit,goldenrod,finite,1
12262,EN,MAT,know,who,recruit,goldenrod,finite,0
10999,EN,MAT,know,who,recruit,goldenrod,finite,1
11467,EN,MAT,know,who,recruit,goldenrod,finite,1
12754,EN,MAT,know,who,recruit,goldenrod,finite,1
12715,EN,MAT,know,who,recruit,goldenrod,finite,1
12265,EN,MAT,know,who,recruit,goldenrod,finite,1
12037,EN,MAT,know,who,recruit,goldenrod,finite,1
12622,EN,MAT,know,who,recruit,goldenrod,finite,1
11287,EN,MAT,know,who,recruit,goldenrod,finite,0
12199,EN,MAT,know,who,recruit,goldenrod,finite,1
11191,EN,MAT,know,who,recruit,goldenrod,finite,1
11149,EN,MAT,know,who,recruit,goldenrod,finite,1
12190,EN,MAT,know,who,recruit,goldenrod,finite,1
12526,EN,MAT,know,who,recruit,goldenrod,finite,1
11992,EN,MAT,know,who,recruit,goldenrod,finite,0
11335,EN,MAT,know,who,recruit,goldenrod,finite,1
12358,EN,MAT,know,who,recruit,goldenrod,finite,1
10831,EN,MAT,know,who,recruit,goldenrod,finite,1
12649,EN,MAT,know,who,recruit,goldenrod,finite,1
12805,EN,MAT,know,who,recruit,goldenrod,finite,1
12514,EN,MAT,know,who,recruit,goldenrod,finite,1
12592,EN,MAT,know,who,recruit,goldenrod,finite,0
12499,EN,MAT,know,who,recruit,goldenrod,finite,1
11026,EN,MAT,know,who,call,goldenrod,finite,1
10015,EN,MAT,know,who,call,goldenrod,finite,1
11584,EN,MAT,know,who,call,goldenrod,finite,1
11500,EN,MAT,know,who,call,goldenrod,finite,1
12502,EN,MAT,know,who,call,goldenrod,finite,1
10198,EN,MAT,know,who,call,goldenrod,finite,1
12598,EN,MAT,know,who,call,goldenrod,finite,1
12109,EN,MAT,know,who,call,goldenrod,finite,1
12367,EN,MAT,know,who,call,goldenrod,finite,1
12262,EN,MAT,know,who,call,goldenrod,finite,0
10999,EN,MAT,know,who,call,goldenrod,finite,1
11467,EN,MAT,know,who,call,goldenrod,finite,1
12754,EN,MAT,know,who,call,goldenrod,finite,0
12715,EN,MAT,know,who,call,goldenrod,finite,1
12265,EN,MAT,know,who,call,goldenrod,finite,1
12037,EN,MAT,know,who,call,goldenrod,finite,1
12622,EN,MAT,know,who,call,goldenrod,finite,1
11287,EN,MAT,know,who,call,goldenrod,finite,0
12199,EN,MAT,know,who,call,goldenrod,finite,1
11191,EN,MAT,know,who,call,goldenrod,finite,1
11149,EN,MAT,know,who,call,goldenrod,finite,1
12190,EN,MAT,know,who,call,goldenrod,finite,1
12526,EN,MAT,know,who,call,goldenrod,finite,1
11992,EN,MAT,know,who,call,goldenrod,finite,1
11335,EN,MAT,know,who,call,goldenrod,finite,1
12358,EN,MAT,know,who,call,goldenrod,finite,1
10831,EN,MAT,know,who,call,goldenrod,finite,1
12649,EN,MAT,know,who,call,goldenrod,finite,1
12805,EN,MAT,know,who,call,goldenrod,finite,1
12514,EN,MAT,know,who,call,goldenrod,finite,1
12592,EN,MAT,know,who,call,goldenrod,finite,1
12499,EN,MAT,know,who,call,goldenrod,finite,1
11026,EN,MAF,know,where,view,goldenrod,finite,0
10015,EN,MAF,know,where,view,goldenrod,finite,0
11584,EN,MAF,know,where,view,goldenrod,finite,0
11500,EN,MAF,know,where,view,goldenrod,finite,0
12502,EN,MAF,know,where,view,goldenrod,finite,0
10198,EN,MAF,know,where,view,goldenrod,finite,0
12598,EN,MAF,know,where,view,goldenrod,finite,0
12109,EN,MAF,know,where,view,goldenrod,finite,0
12367,EN,MAF,know,where,view,goldenrod,finite,0
12262,EN,MAF,know,where,view,goldenrod,finite,0
10999,EN,MAF,know,where,view,goldenrod,finite,0
11467,EN,MAF,know,where,view,goldenrod,finite,0
12754,EN,MAF,know,where,view,goldenrod,finite,1
12715,EN,MAF,know,where,view,goldenrod,finite,0
12265,EN,MAF,know,where,view,goldenrod,finite,0
12037,EN,MAF,know,where,view,goldenrod,finite,0
12622,EN,MAF,know,where,view,goldenrod,finite,0
11287,EN,MAF,know,where,view,goldenrod,finite,0
12199,EN,MAF,know,where,view,goldenrod,finite,0
11191,EN,MAF,know,where,view,goldenrod,finite,0
11149,EN,MAF,know,where,view,goldenrod,finite,0
12190,EN,MAF,know,where,view,goldenrod,finite,0
12526,EN,MAF,know,where,view,goldenrod,finite,1
11992,EN,MAF,know,where,view,goldenrod,finite,0
11335,EN,MAF,know,where,view,goldenrod,finite,0
12358,EN,MAF,know,where,view,goldenrod,finite,0
10831,EN,MAF,know,where,view,goldenrod,finite,0
12649,EN,MAF,know,where,view,goldenrod,finite,0
12805,EN,MAF,know,where,view,goldenrod,finite,0
12514,EN,MAF,know,where,view,goldenrod,finite,0
12592,EN,MAF,know,where,view,goldenrod,finite,0
12499,EN,MAF,know,where,view,goldenrod,finite,0
11026,EN,MAF,know,where,bury,goldenrod,finite,0
10015,EN,MAF,know,where,bury,goldenrod,finite,0
11584,EN,MAF,know,where,bury,goldenrod,finite,0
11500,EN,MAF,know,where,bury,goldenrod,finite,0
12502,EN,MAF,know,where,bury,goldenrod,finite,0
10198,EN,MAF,know,where,bury,goldenrod,finite,1
12598,EN,MAF,know,where,bury,goldenrod,finite,0
12109,EN,MAF,know,where,bury,goldenrod,finite,0
12367,EN,MAF,know,where,bury,goldenrod,finite,1
12262,EN,MAF,know,where,bury,goldenrod,finite,0
10999,EN,MAF,know,where,bury,goldenrod,finite,0
11467,EN,MAF,know,where,bury,goldenrod,finite,0
12754,EN,MAF,know,where,bury,goldenrod,finite,0
12715,EN,MAF,know,where,bury,goldenrod,finite,0
12265,EN,MAF,know,where,bury,goldenrod,finite,0
12037,EN,MAF,know,where,bury,goldenrod,finite,0
12622,EN,MAF,know,where,bury,goldenrod,finite,0
11287,EN,MAF,know,where,bury,goldenrod,finite,0
12199,EN,MAF,know,where,bury,goldenrod,finite,0
11191,EN,MAF,know,where,bury,goldenrod,finite,0
11149,EN,MAF,know,where,bury,goldenrod,finite,0
12190,EN,MAF,know,where,bury,goldenrod,finite,0
12526,EN,MAF,know,where,bury,goldenrod,finite,1
11992,EN,MAF,know,where,bury,goldenrod,finite,0
11335,EN,MAF,know,where,bury,goldenrod,finite,0
12358,EN,MAF,know,where,bury,goldenrod,finite,0
10831,EN,MAF,know,where,bury,goldenrod,finite,0
12649,EN,MAF,know,where,bury,goldenrod,finite,0
12805,EN,MAF,know,where,bury,goldenrod,finite,0
12514,EN,MAF,know,where,bury,goldenrod,finite,0
12592,EN,MAF,know,where,bury,goldenrod,finite,0
12499,EN,MAF,know,where,bury,goldenrod,finite,0
11026,EN,MAF,know,who,interview,goldenrod,finite,0
10015,EN,MAF,know,who,interview,goldenrod,finite,0
11584,EN,MAF,know,who,interview,goldenrod,finite,0
11500,EN,MAF,know,who,interview,goldenrod,finite,0
12502,EN,MAF,know,who,interview,goldenrod,finite,0
10198,EN,MAF,know,who,interview,goldenrod,finite,0
12598,EN,MAF,know,who,interview,goldenrod,finite,1
12109,EN,MAF,know,who,interview,goldenrod,finite,0
12367,EN,MAF,know,who,interview,goldenrod,finite,1
12262,EN,MAF,know,who,interview,goldenrod,finite,0
10999,EN,MAF,know,who,interview,goldenrod,finite,0
11467,EN,MAF,know,who,interview,goldenrod,finite,0
12754,EN,MAF,know,who,interview,goldenrod,finite,0
12715,EN,MAF,know,who,interview,goldenrod,finite,0
12265,EN,MAF,know,who,interview,goldenrod,finite,0
12037,EN,MAF,know,who,interview,goldenrod,finite,0
12622,EN,MAF,know,who,interview,goldenrod,finite,0
11287,EN,MAF,know,who,interview,goldenrod,finite,0
12199,EN,MAF,know,who,interview,goldenrod,finite,0
11191,EN,MAF,know,who,interview,goldenrod,finite,0
11149,EN,MAF,know,who,interview,goldenrod,finite,0
12190,EN,MAF,know,who,interview,goldenrod,finite,0
12526,EN,MAF,know,who,interview,goldenrod,finite,0
11992,EN,MAF,know,who,interview,goldenrod,finite,0
11335,EN,MAF,know,who,interview,goldenrod,finite,0
12358,EN,MAF,know,who,interview,goldenrod,finite,0
