list,duration,l1,sona,train_f,train_t,context,mat_verb,wh,emb_verb,response,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,mst,predict,who,hire,0,,,,,,,,,,,,,
magenta,1302,,11326,0,1,mst,predict,who,hire,1,,,,,,,,,,,,,
magenta,539,,10030,0,1,mst,predict,who,hire,1,,,,,,,,,,,,,
magenta,1281,,10486,0,1,mst,predict,who,hire,1,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,mst,predict,who,hire,1,,,,,,,,,,,,,
magenta,1360,,11437,0,1,mst,predict,who,hire,1,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,mst,predict,who,hire,0,,,,,,,,,,,,,
magenta,964,,11410,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,1618,,11299,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,2147,,11290,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,1208,,11254,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,868,,11491,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,1120,,11284,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,1119,,11479,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,1518,,11593,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,1331,,11893,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,851,,10387,0,1,mat,predict,where,store,0,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,1302,,11326,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,539,,10030,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,1281,,10486,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,1360,,11437,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,mat,predict,where,store,1,,,,,,,,,,,,,
magenta,964,,11410,0,1,mat,predict,where,sell,0,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,mat,predict,where,sell,1,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,mat,predict,where,sell,1,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,mat,predict,where,sell,0,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,mat,predict,where,sell,1,,,,,,,,,,,,,
magenta,1618,,11299,0,1,mat,predict,where,sell,1,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,mat,predict,where,sell,1,,,,,,,,,,,,,
magenta,2147,,11290,0,1,mat,predict,where,sell,1,,,,,,,,,,,,,
magenta,1208,,11254,0,1,mat,predict,where,sell,1,,,,,,,,,,,,,
magenta,868,,11491,0,1,mat,predict,where,sell,0,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,mat,predict,where,sell,1,,,,,,,,,,,,,
magenta,1120,,11284,0,1,mat,predict,where,sell,1,,,,,,,,,,,,,
magenta,1119,,11479,0,1,mat,predict,where,sell,0,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,mat,predict,where,sell,1,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,mat,predict,where,sell,0,,,,,,,,,,,,,
magenta,1518,,11593,0,1,mat,predict,where,sell,0,,,,,,,,,,,,,
magenta,1331,,11893,0,1,mat,predict,where,sell,1,,,,,,,,,,,,,
magenta,851,,10387,0,1,mat,predict,where,sell,0,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,mat,predict,where,sell,1,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,mat,predict,where,sell,1,,,,,,,,,,,,,
magenta,1302,,11326,0,1,mat,predict,where,sell,1,,,,,,,,,,,,,
magenta,539,,10030,0,1,mat,predict,where,sell,0,,,,,,,,,,,,,
magenta,1281,,10486,0,1,mat,predict,where,sell,1,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,mat,predict,where,sell,1,,,,,,,,,,,,,
magenta,1360,,11437,0,1,mat,predict,where,sell,0,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,mat,predict,where,sell,0,,,,,,,,,,,,,
magenta,964,,11410,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,1618,,11299,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,2147,,11290,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,1208,,11254,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,868,,11491,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,1120,,11284,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,1119,,11479,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,1518,,11593,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,1331,,11893,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,851,,10387,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,1302,,11326,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,539,,10030,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,1281,,10486,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,1360,,11437,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,mat,predict,who,invite,1,,,,,,,,,,,,,
magenta,964,,11410,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,1618,,11299,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,2147,,11290,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,1208,,11254,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,868,,11491,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,1120,,11284,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,1119,,11479,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,1518,,11593,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,1331,,11893,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,851,,10387,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,1302,,11326,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,539,,10030,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,1281,,10486,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,1360,,11437,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,mat,predict,who,select,1,,,,,,,,,,,,,
magenta,964,,11410,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,maf,predict,where,locate,1,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,maf,predict,where,locate,1,,,,,,,,,,,,,
magenta,1618,,11299,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,2147,,11290,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,1208,,11254,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,868,,11491,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,1120,,11284,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,1119,,11479,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,1518,,11593,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,1331,,11893,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,1302,,11326,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,539,,10030,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,1281,,10486,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,1360,,11437,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,maf,predict,where,locate,0,,,,,,,,,,,,,
magenta,964,,11410,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,maf,predict,where,display,1,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,maf,predict,where,display,1,,,,,,,,,,,,,
magenta,1618,,11299,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,2147,,11290,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,1208,,11254,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,868,,11491,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,maf,predict,where,display,1,,,,,,,,,,,,,
magenta,1120,,11284,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,1119,,11479,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,1518,,11593,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,1331,,11893,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,maf,predict,where,display,1,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,1302,,11326,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,539,,10030,0,1,maf,predict,where,display,1,,,,,,,,,,,,,
magenta,1281,,10486,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,1360,,11437,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,maf,predict,where,display,0,,,,,,,,,,,,,
magenta,964,,11410,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,maf,predict,who,ask,1,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,maf,predict,who,ask,1,,,,,,,,,,,,,
magenta,1618,,11299,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,2147,,11290,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,1208,,11254,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,868,,11491,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,maf,predict,who,ask,1,,,,,,,,,,,,,
magenta,1120,,11284,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,1119,,11479,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,1518,,11593,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,1331,,11893,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,1302,,11326,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,539,,10030,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,1281,,10486,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,1360,,11437,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,maf,predict,who,ask,0,,,,,,,,,,,,,
magenta,964,,11410,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,maf,predict,who,contact,1,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,1618,,11299,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,2147,,11290,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,1208,,11254,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,868,,11491,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,1120,,11284,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,1119,,11479,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,1518,,11593,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,1331,,11893,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,1302,,11326,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,539,,10030,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,1281,,10486,0,1,maf,predict,who,contact,1,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,1360,,11437,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,maf,predict,who,contact,0,,,,,,,,,,,,,
magenta,964,,11410,0,1,matf,know,where,locate,0,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,matf,know,where,locate,1,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,matf,know,where,locate,0,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,matf,know,where,locate,0,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,matf,know,where,locate,0,,,,,,,,,,,,,
magenta,1618,,11299,0,1,matf,know,where,locate,1,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,matf,know,where,locate,0,,,,,,,,,,,,,
magenta,2147,,11290,0,1,matf,know,where,locate,1,,,,,,,,,,,,,
magenta,1208,,11254,0,1,matf,know,where,locate,0,,,,,,,,,,,,,
magenta,868,,11491,0,1,matf,know,where,locate,0,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,matf,know,where,locate,0,,,,,,,,,,,,,
magenta,1120,,11284,0,1,matf,know,where,locate,0,,,,,,,,,,,,,
magenta,1119,,11479,0,1,matf,know,where,locate,1,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,matf,know,where,locate,1,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,matf,know,where,locate,1,,,,,,,,,,,,,
magenta,1518,,11593,0,1,matf,know,where,locate,1,,,,,,,,,,,,,
magenta,1331,,11893,0,1,matf,know,where,locate,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,matf,know,where,locate,1,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,matf,know,where,locate,0,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,matf,know,where,locate,1,,,,,,,,,,,,,
magenta,1302,,11326,0,1,matf,know,where,locate,1,,,,,,,,,,,,,
magenta,539,,10030,0,1,matf,know,where,locate,1,,,,,,,,,,,,,
magenta,1281,,10486,0,1,matf,know,where,locate,1,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,matf,know,where,locate,0,,,,,,,,,,,,,
magenta,1360,,11437,0,1,matf,know,where,locate,0,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,matf,know,where,locate,0,,,,,,,,,,,,,
magenta,964,,11410,0,1,matf,know,where,display,0,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,matf,know,where,display,1,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,matf,know,where,display,0,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,matf,know,where,display,0,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,matf,know,where,display,1,,,,,,,,,,,,,
magenta,1618,,11299,0,1,matf,know,where,display,1,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,matf,know,where,display,0,,,,,,,,,,,,,
magenta,2147,,11290,0,1,matf,know,where,display,1,,,,,,,,,,,,,
magenta,1208,,11254,0,1,matf,know,where,display,0,,,,,,,,,,,,,
magenta,868,,11491,0,1,matf,know,where,display,0,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,matf,know,where,display,0,,,,,,,,,,,,,
magenta,1120,,11284,0,1,matf,know,where,display,0,,,,,,,,,,,,,
magenta,1119,,11479,0,1,matf,know,where,display,0,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,matf,know,where,display,1,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,matf,know,where,display,1,,,,,,,,,,,,,
magenta,1518,,11593,0,1,matf,know,where,display,1,,,,,,,,,,,,,
magenta,1331,,11893,0,1,matf,know,where,display,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,matf,know,where,display,1,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,matf,know,where,display,0,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,matf,know,where,display,1,,,,,,,,,,,,,
magenta,1302,,11326,0,1,matf,know,where,display,1,,,,,,,,,,,,,
magenta,539,,10030,0,1,matf,know,where,display,1,,,,,,,,,,,,,
magenta,1281,,10486,0,1,matf,know,where,display,1,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,matf,know,where,display,0,,,,,,,,,,,,,
magenta,1360,,11437,0,1,matf,know,where,display,1,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,matf,know,where,display,0,,,,,,,,,,,,,
magenta,964,,11410,0,1,matf,know,who,ask,0,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,matf,know,who,ask,1,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,matf,know,who,ask,0,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,matf,know,who,ask,0,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,matf,know,who,ask,1,,,,,,,,,,,,,
magenta,1618,,11299,0,1,matf,know,who,ask,0,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,matf,know,who,ask,0,,,,,,,,,,,,,
magenta,2147,,11290,0,1,matf,know,who,ask,1,,,,,,,,,,,,,
magenta,1208,,11254,0,1,matf,know,who,ask,1,,,,,,,,,,,,,
magenta,868,,11491,0,1,matf,know,who,ask,0,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,matf,know,who,ask,0,,,,,,,,,,,,,
magenta,1120,,11284,0,1,matf,know,who,ask,1,,,,,,,,,,,,,
magenta,1119,,11479,0,1,matf,know,who,ask,1,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,matf,know,who,ask,1,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,matf,know,who,ask,0,,,,,,,,,,,,,
magenta,1518,,11593,0,1,matf,know,who,ask,0,,,,,,,,,,,,,
magenta,1331,,11893,0,1,matf,know,who,ask,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,matf,know,who,ask,1,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,matf,know,who,ask,0,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,matf,know,who,ask,1,,,,,,,,,,,,,
magenta,1302,,11326,0,1,matf,know,who,ask,0,,,,,,,,,,,,,
magenta,539,,10030,0,1,matf,know,who,ask,1,,,,,,,,,,,,,
magenta,1281,,10486,0,1,matf,know,who,ask,0,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,matf,know,who,ask,0,,,,,,,,,,,,,
magenta,1360,,11437,0,1,matf,know,who,ask,0,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,matf,know,who,ask,0,,,,,,,,,,,,,
magenta,964,,11410,0,1,matf,know,who,contact,0,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,matf,know,who,contact,1,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,matf,know,who,contact,0,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,matf,know,who,contact,0,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,matf,know,who,contact,0,,,,,,,,,,,,,
magenta,1618,,11299,0,1,matf,know,who,contact,0,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,matf,know,who,contact,0,,,,,,,,,,,,,
magenta,2147,,11290,0,1,matf,know,who,contact,1,,,,,,,,,,,,,
magenta,1208,,11254,0,1,matf,know,who,contact,1,,,,,,,,,,,,,
magenta,868,,11491,0,1,matf,know,who,contact,0,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,matf,know,who,contact,0,,,,,,,,,,,,,
magenta,1120,,11284,0,1,matf,know,who,contact,0,,,,,,,,,,,,,
magenta,1119,,11479,0,1,matf,know,who,contact,1,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,matf,know,who,contact,1,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,matf,know,who,contact,0,,,,,,,,,,,,,
magenta,1518,,11593,0,1,matf,know,who,contact,0,,,,,,,,,,,,,
magenta,1331,,11893,0,1,matf,know,who,contact,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,matf,know,who,contact,1,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,matf,know,who,contact,0,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,matf,know,who,contact,1,,,,,,,,,,,,,
magenta,1302,,11326,0,1,matf,know,who,contact,1,,,,,,,,,,,,,
magenta,539,,10030,0,1,matf,know,who,contact,1,,,,,,,,,,,,,
magenta,1281,,10486,0,1,matf,know,who,contact,1,,,,,,,,,,,,,
magenta,961,EN,10984,0,1,matf,know,who,contact,0,,,,,,,,,,,,,
magenta,1360,,11437,0,1,matf,know,who,contact,0,,,,,,,,,,,,,
magenta,654,EN,10576,0,1,matf,know,who,contact,0,,,,,,,,,,,,,
magenta,964,,11410,0,1,mst,know,where,find,1,,,,,,,,,,,,,
magenta,1465,EN,10495,0,1,mst,know,where,find,1,,,,,,,,,,,,,
magenta,777,EN,10327,0,1,mst,know,where,find,1,,,,,,,,,,,,,
magenta,825,EN,10762,0,1,mst,know,where,find,0,,,,,,,,,,,,,
magenta,1329,EN,11101,0,1,mst,know,where,find,0,,,,,,,,,,,,,
magenta,1618,,11299,0,1,mst,know,where,find,0,,,,,,,,,,,,,
magenta,2618,EN,11821,0,1,mst,know,where,find,0,,,,,,,,,,,,,
magenta,2147,,11290,0,1,mst,know,where,find,1,,,,,,,,,,,,,
magenta,1208,,11254,0,1,mst,know,where,find,0,,,,,,,,,,,,,
magenta,868,,11491,0,1,mst,know,where,find,0,,,,,,,,,,,,,
magenta,1353,EN,10942,0,1,mst,know,where,find,0,,,,,,,,,,,,,
magenta,1120,,11284,0,1,mst,know,where,find,1,,,,,,,,,,,,,
magenta,1119,,11479,0,1,mst,know,where,find,1,,,,,,,,,,,,,
magenta,2724,EN,12001,0,1,mst,know,where,find,0,,,,,,,,,,,,,
magenta,1361,EN,10567,0,1,mst,know,where,find,0,,,,,,,,,,,,,
magenta,1518,,11593,0,1,mst,know,where,find,1,,,,,,,,,,,,,
magenta,1331,,11893,0,1,mst,know,where,find,0,,,,,,,,,,,,,
magenta,851,,10387,0,1,mst,know,where,find,0,,,,,,,,,,,,,
magenta,2727,EN,11887,0,1,mst,know,where,find,1,,,,,,,,,,,,,
magenta,1129,EN,11839,0,1,mst,know,where,find,0,,,,,,,,,,,,,
magenta,1302,,11326,0,1,mst,know,where,find,1,,,,,,,,,,,,,
magenta,539,,10030,0,1,mst,know,where,find,1,,,,,,,,,,,,,
