subject,native_lang,context,mat_verb,wh,emb_verb,response,list,tense
11893,EN,MAF,know,who,select,0,magenta,finite
10387,EN,MAF,know,who,select,0,magenta,finite
11887,EN,MAF,know,who,select,0,magenta,finite
11839,EN,MAF,know,who,select,0,magenta,finite
11326,EN,MAF,know,who,select,0,magenta,finite
10486,EN,MAF,know,who,select,0,magenta,finite
10984,EN,MAF,know,who,select,0,magenta,finite
11437,EN,MAF,know,who,select,1,magenta,finite
10576,EN,MAF,know,who,select,0,magenta,finite
11026,EN,MAF,predict,where,find,1,goldenrod,finite
10015,EN,MAF,predict,where,find,0,goldenrod,finite
11584,EN,MAF,predict,where,find,0,goldenrod,finite
11500,EN,MAF,predict,where,find,0,goldenrod,finite
12502,EN,MAF,predict,where,find,0,goldenrod,finite
10198,EN,MAF,predict,where,find,0,goldenrod,finite
12598,EN,MAF,predict,where,find,0,goldenrod,finite
12109,EN,MAF,predict,where,find,0,goldenrod,finite
12367,EN,MAF,predict,where,find,1,goldenrod,finite
12262,EN,MAF,predict,where,find,0,goldenrod,finite
10999,EN,MAF,predict,where,find,1,goldenrod,finite
11467,EN,MAF,predict,where,find,0,goldenrod,finite
12754,EN,MAF,predict,where,find,0,goldenrod,finite
12715,EN,MAF,predict,where,find,0,goldenrod,finite
12265,EN,MAF,predict,where,find,0,goldenrod,finite
12037,EN,MAF,predict,where,find,0,goldenrod,finite
12622,EN,MAF,predict,where,find,0,goldenrod,finite
11287,EN,MAF,predict,where,find,0,goldenrod,finite
12199,EN,MAF,predict,where,find,0,goldenrod,finite
11191,EN,MAF,predict,where,find,0,goldenrod,finite
11149,EN,MAF,predict,where,find,0,goldenrod,finite
12190,EN,MAF,predict,where,find,0,goldenrod,finite
12526,EN,MAF,predict,where,find,0,goldenrod,finite
11992,EN,MAF,predict,where,find,0,goldenrod,finite
11335,EN,MAF,predict,where,find,0,goldenrod,finite
12358,EN,MAF,predict,where,find,0,goldenrod,finite
10831,EN,MAF,predict,where,find,0,goldenrod,finite
12649,EN,MAF,predict,where,find,1,goldenrod,finite
12805,EN,MAF,predict,where,find,0,goldenrod,finite
12514,EN,MAF,predict,where,find,0,goldenrod,finite
12592,EN,MAF,predict,where,find,1,goldenrod,finite
12499,EN,MAF,predict,where,find,0,goldenrod,finite
11026,EN,MAF,predict,who,recruit,0,goldenrod,finite
10015,EN,MAF,predict,who,recruit,0,goldenrod,finite
11584,EN,MAF,predict,who,recruit,0,goldenrod,finite
11500,EN,MAF,predict,who,recruit,0,goldenrod,finite
12502,EN,MAF,predict,who,recruit,0,goldenrod,finite
10198,EN,MAF,predict,who,recruit,0,goldenrod,finite
12598,EN,MAF,predict,who,recruit,0,goldenrod,finite
12109,EN,MAF,predict,who,recruit,0,goldenrod,finite
12367,EN,MAF,predict,who,recruit,1,goldenrod,finite
12262,EN,MAF,predict,who,recruit,0,goldenrod,finite
10999,EN,MAF,predict,who,recruit,1,goldenrod,finite
11467,EN,MAF,predict,who,recruit,0,goldenrod,finite
12754,EN,MAF,predict,who,recruit,1,goldenrod,finite
12715,EN,MAF,predict,who,recruit,0,goldenrod,finite
12265,EN,MAF,predict,who,recruit,0,goldenrod,finite
12037,EN,MAF,predict,who,recruit,0,goldenrod,finite
12622,EN,MAF,predict,who,recruit,0,goldenrod,finite
11287,EN,MAF,predict,who,recruit,0,goldenrod,finite
12199,EN,MAF,predict,who,recruit,0,goldenrod,finite
11191,EN,MAF,predict,who,recruit,0,goldenrod,finite
11149,EN,MAF,predict,who,recruit,0,goldenrod,finite
12190,EN,MAF,predict,who,recruit,0,goldenrod,finite
12526,EN,MAF,predict,who,recruit,0,goldenrod,finite
11992,EN,MAF,predict,who,recruit,1,goldenrod,finite
11335,EN,MAF,predict,who,recruit,0,goldenrod,finite
12358,EN,MAF,predict,who,recruit,0,goldenrod,finite
10831,EN,MAF,predict,who,recruit,0,goldenrod,finite
12649,EN,MAF,predict,who,recruit,1,goldenrod,finite
12805,EN,MAF,predict,who,recruit,0,goldenrod,finite
12514,EN,MAF,predict,who,recruit,0,goldenrod,finite
12592,EN,MAF,predict,who,recruit,1,goldenrod,finite
12499,EN,MAF,predict,who,recruit,0,goldenrod,finite
11026,EN,MAF,predict,where,hide,1,goldenrod,finite
10015,EN,MAF,predict,where,hide,0,goldenrod,finite
11584,EN,MAF,predict,where,hide,0,goldenrod,finite
11500,EN,MAF,predict,where,hide,0,goldenrod,finite
12502,EN,MAF,predict,where,hide,0,goldenrod,finite
10198,EN,MAF,predict,where,hide,0,goldenrod,finite
12598,EN,MAF,predict,where,hide,1,goldenrod,finite
12109,EN,MAF,predict,where,hide,0,goldenrod,finite
12367,EN,MAF,predict,where,hide,0,goldenrod,finite
12262,EN,MAF,predict,where,hide,0,goldenrod,finite
10999,EN,MAF,predict,where,hide,1,goldenrod,finite
11467,EN,MAF,predict,where,hide,0,goldenrod,finite
12754,EN,MAF,predict,where,hide,1,goldenrod,finite
12715,EN,MAF,predict,where,hide,0,goldenrod,finite
12265,EN,MAF,predict,where,hide,0,goldenrod,finite
12037,EN,MAF,predict,where,hide,0,goldenrod,finite
12622,EN,MAF,predict,where,hide,0,goldenrod,finite
11287,EN,MAF,predict,where,hide,0,goldenrod,finite
12199,EN,MAF,predict,where,hide,0,goldenrod,finite
11191,EN,MAF,predict,where,hide,0,goldenrod,finite
11149,EN,MAF,predict,where,hide,0,goldenrod,finite
12190,EN,MAF,predict,where,hide,0,goldenrod,finite
12526,EN,MAF,predict,where,hide,1,goldenrod,finite
11992,EN,MAF,predict,where,hide,0,goldenrod,finite
11335,EN,MAF,predict,where,hide,0,goldenrod,finite
12358,EN,MAF,predict,where,hide,0,goldenrod,finite
10831,EN,MAF,predict,where,hide,0,goldenrod,finite
12649,EN,MAF,predict,where,hide,1,goldenrod,finite
12805,EN,MAF,predict,where,hide,0,goldenrod,finite
12514,EN,MAF,predict,where,hide,0,goldenrod,finite
12592,EN,MAF,predict,where,hide,1,goldenrod,finite
12499,EN,MAF,predict,where,hide,0,goldenrod,finite
11026,EN,MAF,predict,who,call,1,goldenrod,finite
10015,EN,MAF,predict,who,call,0,goldenrod,finite
11584,EN,MAF,predict,who,call,0,goldenrod,finite
11500,EN,MAF,predict,who,call,0,goldenrod,finite
12502,EN,MAF,predict,who,call,0,goldenrod,finite
10198,EN,MAF,predict,who,call,0,goldenrod,finite
12598,EN,MAF,predict,who,call,0,goldenrod,finite
12109,EN,MAF,predict,who,call,0,goldenrod,finite
12367,EN,MAF,predict,who,call,0,goldenrod,finite
12262,EN,MAF,predict,who,call,0,goldenrod,finite
10999,EN,MAF,predict,who,call,1,goldenrod,finite
11467,EN,MAF,predict,who,call,0,goldenrod,finite
12754,EN,MAF,predict,who,call,1,goldenrod,finite
12715,EN,MAF,predict,who,call,0,goldenrod,finite
12265,EN,MAF,predict,who,call,0,goldenrod,finite
12037,EN,MAF,predict,who,call,0,goldenrod,finite
12622,EN,MAF,predict,who,call,0,goldenrod,finite
11287,EN,MAF,predict,who,call,0,goldenrod,finite
12199,EN,MAF,predict,who,call,0,goldenrod,finite
11191,EN,MAF,predict,who,call,0,goldenrod,finite
11149,EN,MAF,predict,who,call,0,goldenrod,finite
12190,EN,MAF,predict,who,call,0,goldenrod,finite
12526,EN,MAF,predict,who,call,0,goldenrod,finite
11992,EN,MAF,predict,who,call,0,goldenrod,finite
11335,EN,MAF,predict,who,call,0,goldenrod,finite
12358,EN,MAF,predict,who,call,0,goldenrod,finite
10831,EN,MAF,predict,who,call,0,goldenrod,finite
12649,EN,MAF,predict,who,call,1,goldenrod,finite
12805,EN,MAF,predict,who,call,0,goldenrod,finite
12514,EN,MAF,predict,who,call,0,goldenrod,finite
12592,EN,MAF,predict,who,call,1,goldenrod,finite
12499,EN,MAF,predict,who,call,0,goldenrod,finite
11026,EN,MATF,predict,where,view,1,goldenrod,finite
10015,EN,MATF,predict,where,view,0,goldenrod,finite
11584,EN,MATF,predict,where,view,1,goldenrod,finite
11500,EN,MATF,predict,where,view,1,goldenrod,finite
12502,EN,MATF,predict,where,view,0,goldenrod,finite
10198,EN,MATF,predict,where,view,0,goldenrod,finite
12598,EN,MATF,predict,where,view,1,goldenrod,finite
12109,EN,MATF,predict,where,view,1,goldenrod,finite
12367,EN,MATF,predict,where,view,1,goldenrod,finite
12262,EN,MATF,predict,where,view,0,goldenrod,finite
10999,EN,MATF,predict,where,view,1,goldenrod,finite
11467,EN,MATF,predict,where,view,0,goldenrod,finite
12754,EN,MATF,predict,where,view,0,goldenrod,finite
12715,EN,MATF,predict,where,view,0,goldenrod,finite
12265,EN,MATF,predict,where,view,1,goldenrod,finite
12037,EN,MATF,predict,where,view,0,goldenrod,finite
12622,EN,MATF,predict,where,view,0,goldenrod,finite
11287,EN,MATF,predict,where,view,0,goldenrod,finite
12199,EN,MATF,predict,where,view,0,goldenrod,finite
11191,EN,MATF,predict,where,view,0,goldenrod,finite
11149,EN,MATF,predict,where,view,1,goldenrod,finite
12190,EN,MATF,predict,where,view,0,goldenrod,finite
12526,EN,MATF,predict,where,view,1,goldenrod,finite
11992,EN,MATF,predict,where,view,0,goldenrod,finite
11335,EN,MATF,predict,where,view,0,goldenrod,finite
12358,EN,MATF,predict,where,view,NA,goldenrod,finite
10831,EN,MATF,predict,where,view,1,goldenrod,finite
12649,EN,MATF,predict,where,view,0,goldenrod,finite
12805,EN,MATF,predict,where,view,0,goldenrod,finite
12514,EN,MATF,predict,where,view,0,goldenrod,finite
12592,EN,MATF,predict,where,view,1,goldenrod,finite
12499,EN,MATF,predict,where,view,1,goldenrod,finite
11026,EN,MATF,predict,where,bury,1,goldenrod,finite
10015,EN,MATF,predict,where,bury,1,goldenrod,finite
11584,EN,MATF,predict,where,bury,1,goldenrod,finite
11500,EN,MATF,predict,where,bury,0,goldenrod,finite
12502,EN,MATF,predict,where,bury,1,goldenrod,finite
10198,EN,MATF,predict,where,bury,0,goldenrod,finite
12598,EN,MATF,predict,where,bury,0,goldenrod,finite
12109,EN,MATF,predict,where,bury,1,goldenrod,finite
12367,EN,MATF,predict,where,bury,1,goldenrod,finite
12262,EN,MATF,predict,where,bury,1,goldenrod,finite
10999,EN,MATF,predict,where,bury,1,goldenrod,finite
11467,EN,MATF,predict,where,bury,0,goldenrod,finite
12754,EN,MATF,predict,where,bury,1,goldenrod,finite
12715,EN,MATF,predict,where,bury,0,goldenrod,finite
12265,EN,MATF,predict,where,bury,1,goldenrod,finite
12037,EN,MATF,predict,where,bury,0,goldenrod,finite
12622,EN,MATF,predict,where,bury,0,goldenrod,finite
11287,EN,MATF,predict,where,bury,1,goldenrod,finite
12199,EN,MATF,predict,where,bury,0,goldenrod,finite
11191,EN,MATF,predict,where,bury,0,goldenrod,finite
11149,EN,MATF,predict,where,bury,1,goldenrod,finite
12190,EN,MATF,predict,where,bury,0,goldenrod,finite
12526,EN,MATF,predict,where,bury,1,goldenrod,finite
11992,EN,MATF,predict,where,bury,1,goldenrod,finite
11335,EN,MATF,predict,where,bury,1,goldenrod,finite
12358,EN,MATF,predict,where,bury,0,goldenrod,finite
10831,EN,MATF,predict,where,bury,1,goldenrod,finite
12649,EN,MATF,predict,where,bury,1,goldenrod,finite
12805,EN,MATF,predict,where,bury,0,goldenrod,finite
12514,EN,MATF,predict,where,bury,1,goldenrod,finite
12592,EN,MATF,predict,where,bury,1,goldenrod,finite
12499,EN,MATF,predict,where,bury,0,goldenrod,finite
11026,EN,MATF,predict,who,interview,1,goldenrod,finite
10015,EN,MATF,predict,who,interview,0,goldenrod,finite
11584,EN,MATF,predict,who,interview,0,goldenrod,finite
11500,EN,MATF,predict,who,interview,1,goldenrod,finite
12502,EN,MATF,predict,who,interview,0,goldenrod,finite
10198,EN,MATF,predict,who,interview,0,goldenrod,finite
12598,EN,MATF,predict,who,interview,0,goldenrod,finite
12109,EN,MATF,predict,who,interview,1,goldenrod,finite
12367,EN,MATF,predict,who,interview,0,goldenrod,finite
12262,EN,MATF,predict,who,interview,0,goldenrod,finite
10999,EN,MATF,predict,who,interview,1,goldenrod,finite
11467,EN,MATF,predict,who,interview,1,goldenrod,finite
12754,EN,MATF,predict,who,interview,NA,goldenrod,finite
12715,EN,MATF,predict,who,interview,1,goldenrod,finite
12265,EN,MATF,predict,who,interview,0,goldenrod,finite
12037,EN,MATF,predict,who,interview,0,goldenrod,finite
12622,EN,MATF,predict,who,interview,0,goldenrod,finite
11287,EN,MATF,predict,who,interview,0,goldenrod,finite
12199,EN,MATF,predict,who,interview,0,goldenrod,finite
11191,EN,MATF,predict,who,interview,0,goldenrod,finite
11149,EN,MATF,predict,who,interview,0,goldenrod,finite
12190,EN,MATF,predict,who,interview,0,goldenrod,finite
12526,EN,MATF,predict,who,interview,0,goldenrod,finite
11992,EN,MATF,predict,who,interview,0,goldenrod,finite
11335,EN,MATF,predict,who,interview,0,goldenrod,finite
12358,EN,MATF,predict,who,interview,0,goldenrod,finite
10831,EN,MATF,predict,who,interview,1,goldenrod,finite
12649,EN,MATF,predict,who,interview,1,goldenrod,finite
12805,EN,MATF,predict,who,interview,0,goldenrod,finite
12514,EN,MATF,predict,who,interview,0,goldenrod,finite
12592,EN,MATF,predict,who,interview,1,goldenrod,finite
12499,EN,MATF,predict,who,interview,1,goldenrod,finite
11026,EN,MATF,predict,who,hire,1,goldenrod,finite
10015,EN,MATF,predict,who,hire,0,goldenrod,finite
11584,EN,MATF,predict,who,hire,1,goldenrod,finite
11500,EN,MATF,predict,who,hire,1,goldenrod,finite
12502,EN,MATF,predict,who,hire,0,goldenrod,finite
10198,EN,MATF,predict,who,hire,0,goldenrod,finite
12598,EN,MATF,predict,who,hire,0,goldenrod,finite
12109,EN,MATF,predict,who,hire,1,goldenrod,finite
12367,EN,MATF,predict,who,hire,0,goldenrod,finite
12262,EN,MATF,predict,who,hire,0,goldenrod,finite
10999,EN,MATF,predict,who,hire,1,goldenrod,finite
11467,EN,MATF,predict,who,hire,0,goldenrod,finite
12754,EN,MATF,predict,who,hire,1,goldenrod,finite
12715,EN,MATF,predict,who,hire,0,goldenrod,finite
12265,EN,MATF,predict,who,hire,1,goldenrod,finite
12037,EN,MATF,predict,who,hire,0,goldenrod,finite
12622,EN,MATF,predict,who,hire,0,goldenrod,finite
11287,EN,MATF,predict,who,hire,1,goldenrod,finite
12199,EN,MATF,predict,who,hire,0,goldenrod,finite
11191,EN,MATF,predict,who,hire,0,goldenrod,finite
11149,EN,MATF,predict,who,hire,0,goldenrod,finite
12190,EN,MATF,predict,who,hire,0,goldenrod,finite
12526,EN,MATF,predict,who,hire,1,goldenrod,finite
11992,EN,MATF,predict,who,hire,1,goldenrod,finite
11335,EN,MATF,predict,who,hire,1,goldenrod,finite
12358,EN,MATF,predict,who,hire,0,goldenrod,finite
10831,EN,MATF,predict,who,hire,1,goldenrod,finite
12649,EN,MATF,predict,who,hire,1,goldenrod,finite
12805,EN,MATF,predict,who,hire,0,goldenrod,finite
12514,EN,MATF,predict,who,hire,0,goldenrod,finite
12592,EN,MATF,predict,who,hire,1,goldenrod,finite
12499,EN,MATF,predict,who,hire,1,goldenrod,finite
11026,EN,MST,predict,where,store,1,goldenrod,finite
10015,EN,MST,predict,where,store,1,goldenrod,finite
11584,EN,MST,predict,where,store,1,goldenrod,finite
11500,EN,MST,predict,where,store,1,goldenrod,finite
12502,EN,MST,predict,where,store,1,goldenrod,finite
10198,EN,MST,predict,where,store,0,goldenrod,finite
12598,EN,MST,predict,where,store,1,goldenrod,finite
12109,EN,MST,predict,where,store,0,goldenrod,finite
12367,EN,MST,predict,where,store,0,goldenrod,finite
12262,EN,MST,predict,where,store,0,goldenrod,finite
10999,EN,MST,predict,where,store,1,goldenrod,finite
11467,EN,MST,predict,where,store,1,goldenrod,finite
12754,EN,MST,predict,where,store,1,goldenrod,finite
12715,EN,MST,predict,where,store,1,goldenrod,finite
12265,EN,MST,predict,where,store,1,goldenrod,finite
12037,EN,MST,predict,where,store,1,goldenrod,finite
12622,EN,MST,predict,where,store,1,goldenrod,finite
11287,EN,MST,predict,where,store,1,goldenrod,finite
12199,EN,MST,predict,where,store,1,goldenrod,finite
11191,EN,MST,predict,where,store,1,goldenrod,finite
11149,EN,MST,predict,where,store,1,goldenrod,finite
12190,EN,MST,predict,where,store,0,goldenrod,finite
12526,EN,MST,predict,where,store,1,goldenrod,finite
11992,EN,MST,predict,where,store,1,goldenrod,finite
11335,EN,MST,predict,where,store,1,goldenrod,finite
12358,EN,MST,predict,where,store,1,goldenrod,finite
10831,EN,MST,predict,where,store,1,goldenrod,finite
12649,EN,MST,predict,where,store,1,goldenrod,finite
12805,EN,MST,predict,where,store,1,goldenrod,finite
12514,EN,MST,predict,where,store,1,goldenrod,finite
12592,EN,MST,predict,where,store,1,goldenrod,finite
12499,EN,MST,predict,where,store,1,goldenrod,finite
11026,EN,MST,predict,where,sell,0,goldenrod,finite
10015,EN,MST,predict,where,sell,0,goldenrod,finite
11584,EN,MST,predict,where,sell,0,goldenrod,finite
11500,EN,MST,predict,where,sell,1,goldenrod,finite
12502,EN,MST,predict,where,sell,0,goldenrod,finite
10198,EN,MST,predict,where,sell,0,goldenrod,finite
12598,EN,MST,predict,where,sell,1,goldenrod,finite
12109,EN,MST,predict,where,sell,0,goldenrod,finite
12367,EN,MST,predict,where,sell,1,goldenrod,finite
12262,EN,MST,predict,where,sell,0,goldenrod,finite
10999,EN,MST,predict,where,sell,0,goldenrod,finite
11467,EN,MST,predict,where,sell,0,goldenrod,finite
12754,EN,MST,predict,where,sell,0,goldenrod,finite
12715,EN,MST,predict,where,sell,1,goldenrod,finite
12265,EN,MST,predict,where,sell,1,goldenrod,finite
12037,EN,MST,predict,where,sell,1,goldenrod,finite
12622,EN,MST,predict,where,sell,0,goldenrod,finite
11287,EN,MST,predict,where,sell,0,goldenrod,finite
12199,EN,MST,predict,where,sell,1,goldenrod,finite
11191,EN,MST,predict,where,sell,1,goldenrod,finite
11149,EN,MST,predict,where,sell,1,goldenrod,finite
12190,EN,MST,predict,where,sell,1,goldenrod,finite
12526,EN,MST,predict,where,sell,0,goldenrod,finite
11992,EN,MST,predict,where,sell,1,goldenrod,finite
11335,EN,MST,predict,where,sell,1,goldenrod,finite
12358,EN,MST,predict,where,sell,0,goldenrod,finite
10831,EN,MST,predict,where,sell,1,goldenrod,finite
12649,EN,MST,predict,where,sell,1,goldenrod,finite
12805,EN,MST,predict,where,sell,1,goldenrod,finite
12514,EN,MST,predict,where,sell,0,goldenrod,finite
12592,EN,MST,predict,where,sell,0,goldenrod,finite
12499,EN,MST,predict,where,sell,1,goldenrod,finite
11026,EN,MST,predict,who,invite,1,goldenrod,finite
10015,EN,MST,predict,who,invite,0,goldenrod,finite
11584,EN,MST,predict,who,invite,1,goldenrod,finite
11500,EN,MST,predict,who,invite,1,goldenrod,finite
12502,EN,MST,predict,who,invite,0,goldenrod,finite
10198,EN,MST,predict,who,invite,0,goldenrod,finite
12598,EN,MST,predict,who,invite,0,goldenrod,finite
12109,EN,MST,predict,who,invite,1,goldenrod,finite
12367,EN,MST,predict,who,invite,1,goldenrod,finite
12262,EN,MST,predict,who,invite,1,goldenrod,finite
10999,EN,MST,predict,who,invite,1,goldenrod,finite
11467,EN,MST,predict,who,invite,1,goldenrod,finite
12754,EN,MST,predict,who,invite,1,goldenrod,finite
12715,EN,MST,predict,who,invite,1,goldenrod,finite
12265,EN,MST,predict,who,invite,1,goldenrod,finite
12037,EN,MST,predict,who,invite,1,goldenrod,finite
12622,EN,MST,predict,who,invite,0,goldenrod,finite
11287,EN,MST,predict,who,invite,1,goldenrod,finite
12199,EN,MST,predict,who,invite,1,goldenrod,finite
11191,EN,MST,predict,who,invite,1,goldenrod,finite
11149,EN,MST,predict,who,invite,1,goldenrod,finite
12190,EN,MST,predict,who,invite,0,goldenrod,finite
12526,EN,MST,predict,who,invite,0,goldenrod,finite
11992,EN,MST,predict,who,invite,1,goldenrod,finite
11335,EN,MST,predict,who,invite,0,goldenrod,finite
12358,EN,MST,predict,who,invite,0,goldenrod,finite
10831,EN,MST,predict,who,invite,1,goldenrod,finite
12649,EN,MST,predict,who,invite,1,goldenrod,finite
12805,EN,MST,predict,who,invite,1,goldenrod,finite
12514,EN,MST,predict,who,invite,0,goldenrod,finite
12592,EN,MST,predict,who,invite,1,goldenrod,finite
12499,EN,MST,predict,who,invite,1,goldenrod,finite
11026,EN,MST,predict,who,select,1,goldenrod,finite
10015,EN,MST,predict,who,select,0,goldenrod,finite
11584,EN,MST,predict,who,select,1,goldenrod,finite
11500,EN,MST,predict,who,select,1,goldenrod,finite
12502,EN,MST,predict,who,select,0,goldenrod,finite
10198,EN,MST,predict,who,select,0,goldenrod,finite
12598,EN,MST,predict,who,select,1,goldenrod,finite
12109,EN,MST,predict,who,select,1,goldenrod,finite
12367,EN,MST,predict,who,select,1,goldenrod,finite
12262,EN,MST,predict,who,select,1,goldenrod,finite
10999,EN,MST,predict,who,select,1,goldenrod,finite
11467,EN,MST,predict,who,select,1,goldenrod,finite
12754,EN,MST,predict,who,select,1,goldenrod,finite
12715,EN,MST,predict,who,select,0,goldenrod,finite
12265,EN,MST,predict,who,select,1,goldenrod,finite
12037,EN,MST,predict,who,select,1,goldenrod,finite
12622,EN,MST,predict,who,select,0,goldenrod,finite
11287,EN,MST,predict,who,select,1,goldenrod,finite
12199,EN,MST,predict,who,select,1,goldenrod,finite
11191,EN,MST,predict,who,select,1,goldenrod,finite
11149,EN,MST,predict,who,select,1,goldenrod,finite
12190,EN,MST,predict,who,select,1,goldenrod,finite
12526,EN,MST,predict,who,select,1,goldenrod,finite
11992,EN,MST,predict,who,select,1,goldenrod,finite
11335,EN,MST,predict,who,select,1,goldenrod,finite
12358,EN,MST,predict,who,select,0,goldenrod,finite
10831,EN,MST,predict,who,select,0,goldenrod,finite
12649,EN,MST,predict,who,select,1,goldenrod,finite
12805,EN,MST,predict,who,select,1,goldenrod,finite
12514,EN,MST,predict,who,select,0,goldenrod,finite
12592,EN,MST,predict,who,select,1,goldenrod,finite
12499,EN,MST,predict,who,select,0,goldenrod,finite
11026,EN,MAT,predict,where,locate,1,goldenrod,finite
10015,EN,MAT,predict,where,locate,1,goldenrod,finite
11584,EN,MAT,predict,where,locate,1,goldenrod,finite
11500,EN,MAT,predict,where,locate,1,goldenrod,finite
12502,EN,MAT,predict,where,locate,1,goldenrod,finite
10198,EN,MAT,predict,where,locate,1,goldenrod,finite
12598,EN,MAT,predict,where,locate,1,goldenrod,finite
12109,EN,MAT,predict,where,locate,1,goldenrod,finite
12367,EN,MAT,predict,where,locate,1,goldenrod,finite
12262,EN,MAT,predict,where,locate,1,goldenrod,finite
10999,EN,MAT,predict,where,locate,0,goldenrod,finite
11467,EN,MAT,predict,where,locate,1,goldenrod,finite
12754,EN,MAT,predict,where,locate,1,goldenrod,finite
12715,EN,MAT,predict,where,locate,1,goldenrod,finite
12265,EN,MAT,predict,where,locate,1,goldenrod,finite
12037,EN,MAT,predict,where,locate,1,goldenrod,finite
12622,EN,MAT,predict,where,locate,1,goldenrod,finite
11287,EN,MAT,predict,where,locate,1,goldenrod,finite
12199,EN,MAT,predict,where,locate,1,goldenrod,finite
11191,EN,MAT,predict,where,locate,1,goldenrod,finite
11149,EN,MAT,predict,where,locate,1,goldenrod,finite
12190,EN,MAT,predict,where,locate,1,goldenrod,finite
12526,EN,MAT,predict,where,locate,1,goldenrod,finite
11992,EN,MAT,predict,where,locate,1,goldenrod,finite
11335,EN,MAT,predict,where,locate,1,goldenrod,finite
12358,EN,MAT,predict,where,locate,1,goldenrod,finite
10831,EN,MAT,predict,where,locate,1,goldenrod,finite
12649,EN,MAT,predict,where,locate,1,goldenrod,finite
12805,EN,MAT,predict,where,locate,1,goldenrod,finite
12514,EN,MAT,predict,where,locate,1,goldenrod,finite
12592,EN,MAT,predict,where,locate,1,goldenrod,finite
12499,EN,MAT,predict,where,locate,1,goldenrod,finite
11026,EN,MAT,predict,where,display,1,goldenrod,finite
10015,EN,MAT,predict,where,display,1,goldenrod,finite
11584,EN,MAT,predict,where,display,1,goldenrod,finite
11500,EN,MAT,predict,where,display,1,goldenrod,finite
12502,EN,MAT,predict,where,display,1,goldenrod,finite
10198,EN,MAT,predict,where,display,1,goldenrod,finite
12598,EN,MAT,predict,where,display,1,goldenrod,finite
12109,EN,MAT,predict,where,display,1,goldenrod,finite
12367,EN,MAT,predict,where,display,1,goldenrod,finite
12262,EN,MAT,predict,where,display,1,goldenrod,finite
10999,EN,MAT,predict,where,display,1,goldenrod,finite
11467,EN,MAT,predict,where,display,1,goldenrod,finite
12754,EN,MAT,predict,where,display,1,goldenrod,finite
12715,EN,MAT,predict,where,display,1,goldenrod,finite
12265,EN,MAT,predict,where,display,1,goldenrod,finite
12037,EN,MAT,predict,where,display,0,goldenrod,finite
12622,EN,MAT,predict,where,display,1,goldenrod,finite
11287,EN,MAT,predict,where,display,1,goldenrod,finite
12199,EN,MAT,predict,where,display,1,goldenrod,finite
11191,EN,MAT,predict,where,display,1,goldenrod,finite
11149,EN,MAT,predict,where,display,1,goldenrod,finite
12190,EN,MAT,predict,where,display,1,goldenrod,finite
12526,EN,MAT,predict,where,display,1,goldenrod,finite
11992,EN,MAT,predict,where,display,1,goldenrod,finite
11335,EN,MAT,predict,where,display,1,goldenrod,finite
12358,EN,MAT,predict,where,display,1,goldenrod,finite
10831,EN,MAT,predict,where,display,1,goldenrod,finite
12649,EN,MAT,predict,where,display,1,goldenrod,finite
12805,EN,MAT,predict,where,display,1,goldenrod,finite
12514,EN,MAT,predict,where,display,1,goldenrod,finite
12592,EN,MAT,predict,where,display,1,goldenrod,finite
12499,EN,MAT,predict,where,display,1,goldenrod,finite
11026,EN,MAT,predict,who,ask,1,goldenrod,finite
10015,EN,MAT,predict,who,ask,1,goldenrod,finite
11584,EN,MAT,predict,who,ask,1,goldenrod,finite
11500,EN,MAT,predict,who,ask,1,goldenrod,finite
12502,EN,MAT,predict,who,ask,1,goldenrod,finite
10198,EN,MAT,predict,who,ask,1,goldenrod,finite
12598,EN,MAT,predict,who,ask,1,goldenrod,finite
12109,EN,MAT,predict,who,ask,1,goldenrod,finite
12367,EN,MAT,predict,who,ask,1,goldenrod,finite
12262,EN,MAT,predict,who,ask,1,goldenrod,finite
10999,EN,MAT,predict,who,ask,1,goldenrod,finite
11467,EN,MAT,predict,who,ask,1,goldenrod,finite
12754,EN,MAT,predict,who,ask,1,goldenrod,finite
12715,EN,MAT,predict,who,ask,1,goldenrod,finite
12265,EN,MAT,predict,who,ask,1,goldenrod,finite
12037,EN,MAT,predict,who,ask,1,goldenrod,finite
12622,EN,MAT,predict,who,ask,1,goldenrod,finite
11287,EN,MAT,predict,who,ask,1,goldenrod,finite
12199,EN,MAT,predict,who,ask,1,goldenrod,finite
11191,EN,MAT,predict,who,ask,1,goldenrod,finite
11149,EN,MAT,predict,who,ask,1,goldenrod,finite
12190,EN,MAT,predict,who,ask,1,goldenrod,finite
12526,EN,MAT,predict,who,ask,0,goldenrod,finite
11992,EN,MAT,predict,who,ask,1,goldenrod,finite
11335,EN,MAT,predict,who,ask,1,goldenrod,finite
12358,EN,MAT,predict,who,ask,1,goldenrod,finite
10831,EN,MAT,predict,who,ask,1,goldenrod,finite
12649,EN,MAT,predict,who,ask,1,goldenrod,finite
12805,EN,MAT,predict,who,ask,1,goldenrod,finite
12514,EN,MAT,predict,who,ask,1,goldenrod,finite
12592,EN,MAT,predict,who,ask,1,goldenrod,finite
12499,EN,MAT,predict,who,ask,1,goldenrod,finite
11026,EN,MAT,predict,who,contact,1,goldenrod,finite
10015,EN,MAT,predict,who,contact,1,goldenrod,finite
11584,EN,MAT,predict,who,contact,1,goldenrod,finite
